AppId,Category,Rank,Name,Price,Seller,Developer,Screenshots,Size,Rating_Score,Rating_Num,Release_Date,Version,Data_Date,Age,Business,Finance,Games,Health,Utilities
409695797,Finance,47,Mortgage Calculator,1.99,MH Riley Ltd,MH Riley Ltd,5,5.96,4,131,18-Dec-10,2.5,19-Jul-13,945,0,1,0,0,0
329739750,Finance,48,BA II Plus(tm) Financial Calculator,14.99,Texas Instruments,Texas Instruments Incorporated,4,6.16,4,133,15-Sep-09,1.2,19-Jul-13,1404,0,1,0,0,0
445142741,Finance,49,Budget with Back in Black,2.99,Fission Media Group Inc.,Fission Media Group Inc.,5,11.38,3.5,135,30-Jun-11,1.4.5,19-Jul-13,751,0,1,0,0,0
580812126,Finance,50,BUDGT,0.99,Sebastian FlÃ¼ckiger,S. FlÃ¼ckiger,5,1.68,3.5,33,1-Feb-13,2.2,19-Jul-13,169,0,1,0,0,0
292040857,Finance,51,iSpreadsheet,2.99,Xin Zhao,Soda,3,6.14,2.5,884,7-Oct-08,5.6,19-Jul-13,1747,0,1,0,0,0
334050665,Finance,52,"iReconcile - Checkbook, Budgeting, & Reporting",2.99,"AtomicUnit Software, LLC","AtomicUnit Software, LLC",5,5.77,3.5,968,23-Dec-09,1.2.17,19-Jul-13,1305,0,1,0,0,0
288895476,Finance,53,StockWatch - Portfolio Tracking & Stock Market Quotes,1.99,Toughturtle LLC,Toughturtle LLC,5,4.99,3.5,1635,27-Aug-08,4.54,19-Jul-13,1788,0,1,0,0,0
443673909,Finance,54,Loan Calculator +,1.99,MH Riley Ltd,MH Riley Ltd,5,9.88,4.5,76,23-Jun-11,1.7,19-Jul-13,758,0,1,0,0,0
478223498,Finance,55,Withholding Calc,0.99,Jason Michaelson,"3 Dogs and a Cat Software, LLC",3,0.85,4.5,20,10-Nov-11,1.2013.3,19-Jul-13,618,0,1,0,0,0
441685366,Finance,56,Bank Account,0.99,Jeffrey Harden,Jeff Harden,5,1.65,4.5,50,17-Jun-11,1.6.1,19-Jul-13,764,0,1,0,0,0
352941215,Finance,57,iCurrency Pad  ~  Currency Converter & Exchange Rates,0.99,Sollico Software Corporation,Sollico Software,5,3.75,3.5,604,29-Jan-10,1.82,19-Jul-13,1268,0,1,0,0,0
398299456,Finance,58,"iAllowance: Allowances, Chores & Rewards w/Sync",4.99,James Spencer,James Spencer,5,14.87,4.5,941,17-Dec-10,2.0.5,19-Jul-13,946,0,1,0,0,0
398253583,Finance,59,"Qualifier Plus IIIx -- Advanced Residential and Commercial Investment Real Estate Finance Calculator for Agents, Brokers, Investors, Attorneys, Loan Officers and other Mortgage Industry Professionals",9.99,"Calculated Industries, Inc.",Calculated Industries,5,11.2,4.5,27,22-Oct-10,1.0.2,19-Jul-13,1002,0,1,0,0,0
338262488,Finance,60,Tip Sheet,1.99,Rick Friele,Rick Friele,5,1.31,4.5,290,20-Nov-09,2.9.4,19-Jul-13,1338,0,1,0,0,0
563781770,Finance,61,The Bills App - Bill Reminder and Tracker,0.99,On2Sol (Pvt) Limited,On2Sol (Pvt) Limited,5,5,4.5,26,29-Sep-12,1.6,19-Jul-13,294,0,1,0,0,0
433858534,Finance,62,Money by Jumsoft,1.99,Jumsoft,Jumsoft,5,3.99,3,181,13-May-11,2.5.4,19-Jul-13,799,0,1,0,0,0
577138298,Finance,63,Total Pay ~ 2013 Military Pay Chart & BAH Rates Calculator,0.99,Matthew Pagan,Matthew Pagan,5,6.52,4,46,14-Nov-12,2,19-Jul-13,248,0,1,0,0,0
473857206,Finance,64,Spendings,0.99,NINE15,NINE15,4,4.95,3.5,153,23-Oct-11,2.6,19-Jul-13,636,0,1,0,0,0
379877064,Finance,65,Bills for iPhone,0.99,iBear LLC,iBear LLC,3,8.09,3.5,117,7-Aug-10,1.9,19-Jul-13,1078,0,1,0,0,0
292978319,Finance,66,iLeaseMyCar Pro Loan and Lease Calculator,1.99,Marcus Ray,Marcus Ray,5,1.69,3.5,403,12-Oct-08,5.0.0,19-Jul-13,1742,0,1,0,0,0
531021503,Finance,67,Road Trip Gas Calculator,0.99,Mat Gerow,Mat Gerow Studios,2,1.01,4,9,4-Jun-12,1.1,19-Jul-13,411,0,1,0,0,0
324401988,Finance,68,Affirmations for Wealth - Louise L. Hay,0.99,"Oceanhouse Media, Inc.",Oceanhouse Media,4,3.51,4.5,245,21-Jul-09,1.08,19-Jul-13,1460,0,1,0,0,0
382452060,Finance,69,10BII Calc HD,3.99,Ernest Brock,Ernest Brock,5,1.32,4.5,35,20-Sep-10,1.7,19-Jul-13,1034,0,1,0,0,0
534278133,Finance,70,Clock Out - Time Tracker for your Job,0.99,Logan Isitt,isitt inc.,5,1.91,3,43,14-Jun-12,3.2.1,19-Jul-13,401,0,1,0,0,0
556409229,Finance,71,iHomeAfford - Mortgage Calculator with Loan Payment Amortization,0.99,Alexander Raventos,Alexander Raventos,5,1.89,5,21,5-Sep-12,1.3.3,19-Jul-13,318,0,1,0,0,0
508028024,Finance,72,PayCheck ~ Wage Calculator,0.99,Amp Communications,PaperWasp,5,6.69,3.5,10,12-Apr-12,1,19-Jul-13,464,0,1,0,0,0
638668003,Finance,73,Debts Monitor - Debt Tracker and Reminder,0.99,Maxwell Software,Maxwell Software,5,8.01,4.5,5,26-Apr-13,1.1,19-Jul-13,85,0,1,0,0,0
283494170,Finance,74,"PocketMoney - checkbook, budgets, expenses",4.99,Catamount Software,Catamount Software,5,8.69,3.5,3678,11-Jul-08,4.1.6,19-Jul-13,1835,0,1,0,0,0
290527470,Finance,75,Currency Converter - Money Exchange Rates for more than 220 currencies!,0.99,Paolo Grifantini,Paolo Grifantini,5,13.61,3.5,1058,15-Sep-08,4.2,19-Jul-13,1769,0,1,0,0,0
435206545,Finance,76,Checkbook +,1.99,Mobile Innovations LLC,Mobile Innovations LLC,5,5.65,4,209,6-May-11,4.3.4,19-Jul-13,806,0,1,0,0,0
334850512,Finance,77,GlobeTipping - Tipping Calculator & Advisor,0.99,Ivan Karpan,Ivan Karpan & Evgeniy Lebed,4,6.4,4,69,30-Oct-09,1.2.2,19-Jul-13,1359,0,1,0,0,0
487218058,Finance,78,iSpending Deluxe,2.99,Hana Mobile LLC,Hana Mobile,5,1.74,4.5,137,12-Dec-11,1.0.5,19-Jul-13,586,0,1,0,0,0
358228999,Finance,79,My Wallet+,1.99,Block21 AB,Block21 AB,5,4.03,3,127,2-Mar-10,1.1,19-Jul-13,1236,0,1,0,0,0
466626604,Finance,80,Ez Shopping Calculator,0.99,Douglas Harris,Douglas Harris,5,1.15,4,12,30-Sep-11,1.2,19-Jul-13,659,0,1,0,0,0
495728895,Finance,81,Real Estate Flip - Investing Calculator,3.99,Software Studios LLC,Software Studios LLC,5,7.65,5,6,14-Aug-12,2.3,19-Jul-13,340,0,1,0,0,0
289261493,Finance,82,Accounts - Checkbook,0.99,Steve Tran,SVT Software,5,2.02,3.5,4336,1-Sep-08,4.4,19-Jul-13,1783,0,1,0,0,0
339084742,Finance,83,powerOne Finance Calculator - Pro Edition,4.99,"Infinity Softworks, Inc.",Infinity Softworks,5,6.83,4.5,845,12-Jan-10,3.0.5,19-Jul-13,1285,0,1,0,0,0
305709452,Finance,84,Financial Calculator,2.99,Echoboom S.L.,Echoboom S.L.,5,0.37,3,383,21-Feb-09,3.93,19-Jul-13,1610,0,1,0,0,0
358639561,Finance,85,iCheckBalance,0.99,Sonmbol LLC,Sonmbol LLC,5,1.54,3.5,179,27-Feb-10,2.3,19-Jul-13,1239,0,1,0,0,0
518845933,Finance,86,Budget Envelopes~,2.99,Mobile Innovations LLC,Mobile Innovations LLC,5,10.39,4,163,19-Apr-12,4.2,19-Jul-13,457,0,1,0,0,0
447172421,Finance,87,MoneyCenter,3.99,"Yodlee, Inc.","Yodlee, Inc.",5,0.53,2.5,71,6-Jul-11,2.0.0,19-Jul-13,745,0,1,0,0,0
398247923,Finance,88,"Real Estate Master IIIx -- Simple to Use Residential Real Estate Finance Calculator for Agents, Brokers, Attorneys, Loan Officers and other Mortgage Industry Professionals",5.99,"Calculated Industries, Inc.",Calculated Industries,5,1.91,4.5,9,21-Oct-10,1.0.2,19-Jul-13,1003,0,1,0,0,0
507466769,Finance,89,Savings Goals,0.99,Corbenic Consulting Ltd,Corbenic Consulting,5,11.48,4.5,31,3-Apr-12,1.4,19-Jul-13,473,0,1,0,0,0
489819235,Finance,90,Best Budget ??Control your Expense,0.99,Maxwell Software,Maxwell Software,5,3.95,4.5,78,21-Dec-11,1.6,19-Jul-13,577,0,1,0,0,0
387353182,Finance,91,Checkbook HD - Personal Finance,2.99,iBear LLC,iBear LLC,5,31.87,4.5,6029,21-Aug-10,4.1.3,19-Jul-13,1064,0,1,0,0,0
429095280,Finance,92,Debt Payoff Pro,0.99,Steve Tran,SVT Software,5,1.79,4,203,6-Apr-11,3.5.3,19-Jul-13,836,0,1,0,0,0
284946069,Finance,93,"Car Care - fuel economy, mpg, gas mileage & service maintenance",4.99,Karl Becker,KB Productions,5,3.63,3.5,1307,11-Jul-08,1.48,19-Jul-13,1835,0,1,0,0,0
308554006,Finance,94,Pay Off Debt,2.99,Parallel Focus LLC,Parallel Focus LLC,5,2.07,4,980,2-Apr-09,3.0.1,19-Jul-13,1570,0,1,0,0,0
395153197,Finance,95,Money Manager Pro,1.99,RealByte,RealByte,5,24.57,4,150,6-Oct-10,2.7.0,19-Jul-13,1018,0,1,0,0,0
379574483,Finance,96,Expenditure,2.99,Shape Aps,Shape,5,8.79,3.5,240,3-Jul-10,1.1.2,19-Jul-13,1113,0,1,0,0,0
456056258,Finance,97,Data Usage Pro,1.99,Kartik Patel,sigterm,5,2.96,4,393,16-Aug-11,4.6.2,19-Jul-13,704,0,1,0,0,0
572561420,Finance,98,Chronicle Touch - Bill Reminders,3.99,LittleFin LLC,LittleFin LLC,5,12.15,4,69,14-Nov-12,2.1.0,19-Jul-13,248,0,1,0,0,0
436656673,Finance,99,Talk Penny Stocks,1.99,"Mwd Web Design, Inc.","Mwd Web Design, Inc.",5,0.05,4.5,622,13-May-11,1,19-Jul-13,799,0,1,0,0,0
373454750,Finance,100,éšæ?�‹è�?�ä¸“ä¸šç‰�?for iPhone,0.99,"Kingdee Software (China) Co., Ltd.",Kingdee,5,14.38,5,1251,25-May-10,9.0.6,19-Jul-13,1152,0,1,0,0,0
359056766,Finance,101,Mortgage Calculator +,0.99,Matthew King,Matthew King,3,1.07,4.5,90,3-Mar-10,6.1,19-Jul-13,1235,0,1,0,0,0
316520188,Finance,102,Poker Income Pro - Bankroll Tracker,9.99,Poker Chang Ltd,Poker Chang Ltd,5,6.02,4.5,369,22-May-09,12.4.1,19-Jul-13,1520,0,1,0,0,0
379327689,Finance,103,MathU 12D Financial Calculator,5.99,"Creative Creek, LLC","Creative Creek, LLC",4,1.81,5,19,13-Jul-10,1.3.1,19-Jul-13,1103,0,1,0,0,0
629797415,Finance,104,"Allowance & Chores Bot: Allowances, Chore, Rewards, Punish, Sync",1.99,WingBoat.com LLC,WingBoat.com,5,28.54,4.5,8,5-Apr-13,2.0.3,19-Jul-13,106,0,1,0,0,0
315188386,Finance,105,Fake-A-Bank Account,0.99,Excelltech Inc.,Excelltech Inc.,4,0.14,2.5,69,9-May-09,1.01,19-Jul-13,1533,0,1,0,0,0
398853670,Finance,106,ABC,2.99,Yousef Alhusayan,Bojacob,4,1.37,4,29,18-Oct-10,1.28,19-Jul-13,1006,0,1,0,0,0
504448321,Finance,107,TrackMyDrive - Mileage Tracker,8.99,"Trackmydrive, LLC","Trackmydrive, LLC",5,9.51,4.5,28,2-Mar-12,1.2.1,19-Jul-13,505,0,1,0,0,0
409348013,Finance,108,MX iPOS,4.99,PRIORITY PAYMENT SYSTEMS LLC,Priority Payment Systems LLC,5,11.37,4.5,6,15-Jan-11,2.3.1,19-Jul-13,917,0,1,0,0,0
544694377,Finance,109,Ghollak - Persian  ( Ù?�Ø�?�ŒØ±ÛŒØ�?Ù?�Ø§Ù„Û�?Ø¢ÛŒÙÙ?Ù??Ù? Ø¢ÛŒÙ¾Ø¯ ),3.99,elyas naranjee sani,elyas naranjee sani,5,9.63,4.5,103,27-Jul-12,3.2.2,19-Jul-13,358,0,1,0,0,0
588959204,Finance,110,Quick Checkbook,0.99,Maxwell Software,Maxwell Software,5,12.56,4.5,24,2-Jan-13,1.3,19-Jul-13,199,0,1,0,0,0
593255005,Finance,111,Leasematic - Auto Lease Calculator,1.99,Haris Khan,Haris Khan,5,1.61,4.5,14,16-Feb-13,1.2.1,19-Jul-13,154,0,1,0,0,0
600375778,Finance,112,"Fuel Monitor ??Fuels Economy, MPG, Car Maintenance & Service Log",1.99,LINKLINKS LTD,LINKLINKS LTD,5,16.13,4.5,33,13-Feb-13,2.3,19-Jul-13,157,0,1,0,0,0
418775318,Finance,113,EZ Balances II,3.99,Robert Wohnoutka,Robert Wohnoutka,5,0.97,4.5,26,11-Feb-11,2.6,19-Jul-13,890,0,1,0,0,0
506249282,Finance,114,Password Vault Pro Version for iPhone,9.99,Peng Yukun,Video Browser & Download Apps,5,4.57,4.5,13,5-Mar-12,1.1,19-Jul-13,502,0,1,0,0,0
563414518,Finance,115,í´ë¨¸ë?�ˆê°€ê³?�ë¶€ (+ìžë?�ë™ê¸°í?��?,3.99,CLWIZ Corp.,CLWIZ Corp.,5,4.17,0,0,16-Oct-12,2.2,19-Jul-13,277,0,1,0,0,0
293962200,Finance,116,Checkbook,1.99,Synergeer Inc,Jeremy Jacob,5,2.1,3.5,5151,20-Oct-08,2.3.3,19-Jul-13,1734,0,1,0,0,0
304485729,Finance,117,Loan Calculator Pro,0.99,Steve Tran,SVT Software,5,0.5,3,753,11-Feb-09,3.2,19-Jul-13,1620,0,1,0,0,0
319033070,Finance,118,Spending,1.99,Qiu Ping,AppCheer Inc.,5,6.46,3.5,1477,20-Jun-09,4.5.8,19-Jul-13,1491,0,1,0,0,0
309833384,Finance,119,Debt Snowball Pro - Improve Your Budget and Become Debt Free by Eliminating Debts Using the Debt Snowball Payoff Method,2.99,Matthew King,Matthew King,3,9.05,3,525,1-Apr-09,6.2,19-Jul-13,1571,0,1,0,0,0
373051390,Finance,120,MoneyTron - Expense Tracker -,1.99,webtron Inc.,webtron Inc.,5,5.42,4.5,52,16-Aug-10,1.4.2,19-Jul-13,1069,0,1,0,0,0
341854784,Finance,121,Gold Tracker,2.99,"Hearn Apps, LLC","Hearn Apps, LLC",5,6.83,4.5,772,4-Dec-09,2.4,19-Jul-13,1324,0,1,0,0,0
326028493,Finance,122,"Money, and the Law of Attraction Cards - Esther and Jerry Hicks",3.99,"Oceanhouse Media, Inc.",Oceanhouse Media,4,15.21,4.5,926,14-Aug-09,1.09,19-Jul-13,1436,0,1,0,0,0
289639235,Finance,123,Classic-Pro,4.99,Ricardo Lira Matte,R.L.M. Software,5,3.97,4,167,4-Sep-08,5.3,19-Jul-13,1780,0,1,0,0,0
408818815,Finance,124,Money,4.99,iBear LLC,iBear LLC,5,21.38,4,647,19-Dec-10,6.5,19-Jul-13,944,0,1,0,0,0
338971047,Finance,125,BA Financial Calculator Pro,4.99,Vicinno Soft LLC,Vicinno Soft LLC,5,4.1,4,162,20-Nov-09,2.92,19-Jul-13,1338,0,1,0,0,0
463676434,Finance,126,AB,1.99,Nawaf Hariri,WebFun,5,4.79,4.5,178,13-Sep-11,1.6.3,19-Jul-13,676,0,1,0,0,0
471241686,Finance,127,Debt Control - Get out of Debt with Debt Snowball Plan,1.99,iBear LLC,iBear LLC,5,15.5,4.5,308,25-Oct-11,2.3.4,19-Jul-13,634,0,1,0,0,0
328224790,Finance,128,HP 12C Platinum Financial Calculator,16.99,Hewlett Packard,Hewlett Packard,1,1.25,2.5,47,29-Aug-09,1,19-Jul-13,1421,0,1,0,0,0
427714758,Finance,129,Currency+ (Currency Exchange Rates Converter),1.99,James Spencer,James Spencer,5,21.93,4.5,168,1-Apr-11,3.0.0,19-Jul-13,841,0,1,0,0,0
474114130,Finance,130,Bill Alert - Cloud sync,0.99,"Gladtiding Consulting, Inc.","Gladtiding, Inc.",5,10.46,4,202,1-Nov-11,1.7.1,19-Jul-13,627,0,1,0,0,0
286506398,Finance,131,Calculator12 RPN Financial Calculator,5.99,Kim Hansen,Stone Meadow Development LLC,5,4.42,3.5,120,31-Jul-08,3.4.0,19-Jul-13,1815,0,1,0,0,0
596366290,Finance,132,Next - Expense Tracking,1.99,noidentity gmbh,noidentity gmbh,5,2.31,3.5,44,21-Feb-13,1.3,19-Jul-13,149,0,1,0,0,0
476529776,Finance,133,Bill Keeper,0.99,Blue Tags,Blue Tags,5,10.21,2,311,3-Nov-11,1.5,19-Jul-13,625,0,1,0,0,0
338125516,Finance,134,17BII+ Financial Calculator,4.99,Ricardo Lira Matte,R.L.M. Software,5,8.62,3.5,65,20-Nov-09,4.2,19-Jul-13,1338,0,1,0,0,0
431556633,Finance,135,CD Check - Certificate of Deposit Mobile Calculator,0.99,Michael Chu,ChuChu Train Productions,3,1.88,5,5,22-Apr-11,1.4.1,19-Jul-13,820,0,1,0,0,0
318882206,Finance,136,iContas,0.99,Luciano Scorsin,Luciano Scorsin,5,0.81,3,118,9-Jun-09,2,19-Jul-13,1502,0,1,0,0,0
441200334,Finance,137,Bitcoin App,1.99,Portable Axxelerated Media Sweden AB,Paxx Media AB,5,11.19,3,25,2-Jun-11,1.3,19-Jul-13,779,0,1,0,0,0
428939317,Finance,138,Spending Log,0.99,Corbenic Consulting Ltd,Corbenic Consulting,5,29.77,4,18,27-Apr-11,2.9,19-Jul-13,815,0,1,0,0,0
324397648,Finance,139,Affirmations for Job Success - Louise L. Hay,0.99,"Oceanhouse Media, Inc.",Oceanhouse Media,4,3.57,4.5,79,21-Jul-09,1.08,19-Jul-13,1460,0,1,0,0,0
475259375,Finance,140,Discount Calculator PRO With Shopping List & Sales Tax Guide Mobile To Go,1.99,Michael Chu,ChuChu Train Productions,4,8.25,4.5,10,17-Nov-11,1.3.2,19-Jul-13,611,0,1,0,0,0
466855213,Finance,141,Crew Time Card,1.99,Joe Kocsis,Joe Kocsis,4,1.16,3.5,18,2-Oct-11,1.3,19-Jul-13,657,0,1,0,0,0
469821198,Finance,142,Silver Tracker,1.99,Mirko Tomic,Red Hot Bits,5,2,4,112,8-Oct-11,1,19-Jul-13,651,0,1,0,0,0
520749207,Finance,143,Mileage Expense Log Pro - Mobile Drive Tracker App!,1.99,Michael Chu,ChuChu Train Productions,5,6.79,4.5,20,25-Apr-12,3.1.2,19-Jul-13,451,0,1,0,0,0
433344194,Finance,144,"Stock+Option - Market Station Powers Stock & Options Research with Realtime Quotes, Chart and Data Visualization",8.99,Mobile Interactive LLC,Mobile Interactive LLC,5,4.1,4.5,75,26-Apr-11,4.10.4,19-Jul-13,816,0,1,0,0,0
315506162,Finance,145,RateWatch Pro,2.99,MATTHEW FORMICA,MF Software,4,6.68,3.5,53,21-May-09,1.6.1,19-Jul-13,1521,0,1,0,0,0
587848742,Finance,146,Balance Checker for EPPICARDÂ®,1.99,Bob Greenberg,ITWeRKS,5,0.28,4,10,5-Jan-13,1.13.159,19-Jul-13,196,0,1,0,0,0
329572435,Finance,147,EZ Tip Calculator,0.99,Indriam Inc.,Indriam Inc.,5,0.34,3,9,12-Sep-09,1.0.1,19-Jul-13,1407,0,1,0,0,0
542254035,Finance,148,Plan Monitor,1.99,JOSE JUVENTINO LOPEZ ZAVALA,EmprendeSoft,5,14.39,4,5,22-Jan-13,1.4,19-Jul-13,179,0,1,0,0,0
345090683,Finance,149,Loan and mortgage calculator - MarkMoney,2.99,Thomas Mark,Thomas Mark,5,11.32,3.5,6,16-Dec-09,2.0.1,19-Jul-13,1312,0,1,0,0,0
497590874,Finance,150,"Savings Calculator - Retirement, College, Home, Car, & Vacation Goals",0.99,Patzer LLC,Patzer LLC,5,3.9,4,19,27-Jan-12,1.5,19-Jul-13,540,0,1,0,0,0
606136295,Finance,151,Budget Boss,0.99,Damian Toohey,Damian Toohey,5,8.46,4.5,15,15-Mar-13,1.3,19-Jul-13,127,0,1,0,0,0
516664492,Finance,152,Mile Log ??Mileage Tracker - for iPhone,1.99,Alex Rastorgouev,Alex Rastorgouev,5,3,2,5,11-Apr-12,1,19-Jul-13,465,0,1,0,0,0
640488432,Finance,153,RLM-17BII,4.99,Ricardo Lira Matte,R.L.M. Software,5,8.62,0,0,1-May-13,1.5,19-Jul-13,80,0,1,0,0,0
626872223,Finance,154,CheckShare,0.99,"Nastro Solutions, LLC","Nastro Solutions, LLC",1,1.61,3.5,7,5-Apr-13,1.0.2,19-Jul-13,106,0,1,0,0,0
445916089,Finance,155,iBitcoin,1.99,AppCodex,AppCodex,5,3.48,3.5,14,9-Sep-11,1.2,19-Jul-13,680,0,1,0,0,0
480104481,Finance,156,Trackord - GPS Mileage Log,0.99,Forlaget Abeland,Forlaget Abeland,5,0.68,0,0,24-Nov-11,1,19-Jul-13,604,0,1,0,0,0
655808248,Finance,157,Saving Goals,0.99,Aziz Batihk,Aziz Batihk,5,4.63,0,0,13-Jun-13,1,19-Jul-13,37,0,1,0,0,0
378041585,Finance,158,InoStockNews stock news,0.99,InoApp LLC,InoApp LLC,5,4.42,4,69,1-Jul-10,2.5.0,19-Jul-13,1115,0,1,0,0,0
652858705,Finance,159,Balance My Checkbook,1.99,LingsDesigns,LingsDesigns,5,0.96,0,0,5-Jun-13,1.1.2,19-Jul-13,45,0,1,0,0,0
283281224,Finance,160,Budget,0.99,Travis Bagley,Deskescape,2,1.52,3,3323,11-Jul-08,2.13,19-Jul-13,1835,0,1,0,0,0
386285268,Finance,161,ExpenSense (Budget + Expense + Income + Account),0.99,On2Sol (Pvt) Limited,On2Sol (Pvt) Limited,5,4.68,4,276,27-Aug-10,2.2,19-Jul-13,1058,0,1,0,0,0
454701449,Finance,162,CurrencyGo: Currency Exchange Rates Converter with Multiple Sources,1.99,Victor Ilinskiy,Meat Tree,5,4.02,4.5,132,9-Aug-11,3.9,19-Jul-13,711,0,1,0,0,0
290571540,Finance,163,Bus-Calc,1.99,Ricardo Lira Matte,R.L.M. Software,5,2.46,3.5,751,11-Sep-08,3.1,19-Jul-13,1773,0,1,0,0,0
303497125,Finance,164,DebtTracker Pro,1.99,Kelly Beck,SnapTap,5,1.45,3.5,1786,8-Feb-09,2.3.1,19-Jul-13,1623,0,1,0,0,0
470627490,Finance,165,MyPrice,1.99,J ANTONIO MACIAS MARTINEZ,MD Interaktiv,1,15.13,4,211,13-Oct-11,2.5.2,19-Jul-13,646,0,1,0,0,0
488105791,Finance,166,Cards On Palm : Credit Cards Wallet & ATM Finder,2.99,IK Media Inc.,IK Media,4,15.8,4.5,182,26-Jan-12,1.04,19-Jul-13,541,0,1,0,0,0
524925556,Finance,167,Smart Checkbook,0.99,10bit Studios LLC,10bit Studios LLC,5,2.54,4.5,29,11-May-12,1.1.3,19-Jul-13,435,0,1,0,0,0
283035434,Finance,168,SplashMoney - Personal Finance Manager,4.99,SplashData,SplashData,5,2.93,2.5,1071,11-Jul-08,4.9.1,19-Jul-13,1835,0,1,0,0,0
429136857,Finance,169,Saver ~ Control your Expenses,4.99,Alex Solonsky,Alex Solonsky,5,4.09,4,190,4-Jul-11,1.0.8,19-Jul-13,747,0,1,0,0,0
304603074,Finance,170,Expenses and Income - CashTrails,4.99,Vasyl Smyrnov,Vasyl Smyrnov,5,10.32,3.5,332,12-Feb-09,1.11.2,19-Jul-13,1619,0,1,0,0,0
290776890,Finance,171,Receipts Pro - Upload business expense reports to Dropbox and Evernote,9.99,Tidal Pool Software,Tidal Pool Software,5,8.17,3,176,15-Sep-08,4.0.5,19-Jul-13,1769,0,1,0,0,0
349864115,Finance,172,Real Estate Calc: Mortgage & Home Loan Qualification Calculator,1.99,Skynetric LLC,Skynetric LLC,5,1.39,4,115,12-Jan-10,3.3.7,19-Jul-13,1285,0,1,0,0,0
381228811,Finance,173,KIS Futures,1.99,Kis Futures Inc,KIS Futures Inc,4,0.53,4,33,15-Jul-10,1.1,19-Jul-13,1101,0,1,0,0,0
401910360,Finance,174,Items & Storage & Inventory,4.99,pascal meziat,Kiwi Objects,5,4.19,4.5,189,16-Nov-10,1.8,19-Jul-13,977,0,1,0,0,0
433833946,Finance,175,Tip Check Calculator PRO ??International Mobile Gratuity Guide,1.99,Michael Chu,ChuChu Train Productions,5,9.49,4,21,28-Apr-11,1.5.7,19-Jul-13,814,0,1,0,0,0
405058521,Finance,176,Cashish,0.99,Rare Robot LLC,Rare Robot LLC,5,1.21,4,38,13-Dec-10,1.1,19-Jul-13,950,0,1,0,0,0
417188140,Finance,177,Sales Tax Calculator : Tax Me Pro,0.99,Tardent Apps Inc.,Tardent Apps Inc.,5,11.5,4,34,3-Feb-11,3.2.2,19-Jul-13,898,0,1,0,0,0
384863979,Finance,178,Mortgage Calculator - The Amortizer,1.99,"Brainy Apps, LLC","Brainy Apps, LLC",4,1.38,4.5,89,3-Aug-10,2.2,19-Jul-13,1082,0,1,0,0,0
560962698,Finance,179,Stock Guru Pro,29.99,Value Prime,Value Prime,5,41,4.5,101,2-Nov-12,1.3,19-Jul-13,260,0,1,0,0,0
299972304,Finance,180,StockSpy - Stock Market Investor News & Charts,9.99,StockSpy Apps Inc.,StockSpy Apps Inc.,5,3.43,3.5,113,17-Dec-08,2.2,19-Jul-13,1676,0,1,0,0,0
579934602,Finance,181,Gas MPG - Fuel Economy Calculator & Log,0.99,Thorfinn Thayer,iPhone Apps Elite,3,3.04,4,51,14-Dec-12,1.4,19-Jul-13,218,0,1,0,0,0
356003748,Finance,182,iDealCalc - Margin & Markup Analysis Calculator,1.99,James Spencer,James Spencer,5,6.97,3.5,38,18-Feb-10,5.7.1,19-Jul-13,1248,0,1,0,0,0
396438081,Finance,183,"Car Manager : your Car or Bike, in your pocket !",4.99,pascal meziat,Kiwi Objects,5,7.09,4,67,26-Oct-10,1.81,19-Jul-13,998,0,1,0,0,0
464659325,Finance,184,Settle Up - Group Expense Manager,2.99,"BIOPORT Software Labs, s.r.o.","BIOPORT Software Labs, s.r.o.",5,9.24,4,18,21-Dec-11,1.7.11.1,19-Jul-13,577,0,1,0,0,0
395594226,Finance,185,"Trip Boss Expense & Budget travel manager, with tip and currency calculators",4.99,"Creative Algorithms, LLC",Creative Algorithms,5,12.19,4.5,48,10-Nov-10,4.4.0,19-Jul-13,983,0,1,0,0,0
325038611,Finance,186,Money Journal,2.99,Aesthology Inc.,Aesthology Inc.,5,8.25,3.5,110,6-Aug-09,2.2,19-Jul-13,1444,0,1,0,0,0
348856857,Finance,187,MyInterest 4 (Compound Interest Calculator),0.99,"DRInnovations, LLC",DRInnovations,5,0.13,4,6,1-Feb-10,4.1,19-Jul-13,1265,0,1,0,0,0
497593591,Finance,188,"Loan Calculator - Auto, Bank, & Personal Loans",0.99,Patzer LLC,Patzer LLC,5,3.92,4.5,17,2-Feb-12,1.6,19-Jul-13,534,0,1,0,0,0
503611201,Finance,189,Buckaroo - Cashless Allowance Manager,0.99,"Exact Magic Software, LLC","Exact Magic Software, LLC",5,4.83,4.5,21,17-Apr-12,1.0.2,19-Jul-13,459,0,1,0,0,0
441683476,Finance,190,"Weple Money - Account Book, Home Budget, Bills",1.99,Park Hankyu,bumblebee,5,4.56,4,23,9-Jun-11,1.6.5,19-Jul-13,772,0,1,0,0,0
293047420,Finance,191,Share-a-bill,3.99,"Mileware, s.r.o.",Mileware,5,1.61,4,59,14-Oct-08,2.3,19-Jul-13,1740,0,1,0,0,0
300375418,Finance,192,Auto Loan Calculator,0.99,Internet Inferno,Internet Inferno,1,0.07,3,71,20-Dec-08,1,19-Jul-13,1673,0,1,0,0,0
541385880,Finance,193,Wallet+,1.99,The Martin Group LLC,The Martin Group LLC,5,2.07,3,57,25-Jul-12,3.2,19-Jul-13,360,0,1,0,0,0
